subject,gender,age,recall,survey,condition,subdesign,structure,distance,item,raw.judgment,zscores
124,F,24,5.25,7,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.7.a,7,1.009532076
125,M,22,2.75,7,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.7.a,7,1.153480927
126,M,21,3.75,7,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.7.a,7,1.441096251
127,F,22,2.25,7,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.7.a,6,0.633619225
128,M,19,3.75,7,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.7.a,5,0.94071059
129,M,21,2.5,7,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.7.a,7,1.398574703
130,M,21,3.75,7,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.7.a,7,2.209071695
131,F,21,1.75,7,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.7.a,7,1.085701579
132,M,25,2.75,7,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.7.a,2,-0.855946143
133,M,24,4.5,8,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.8.a,2,-0.787494443
134,F,21,3.75,8,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.8.a,1,-0.96426767
135,F,20,4.0,8,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.8.a,2,-0.991404392
136,M,20,3.75,8,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.8.a,3,-0.724371053
137,M,25,3.0,8,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.8.a,1,-1.120854127
138,M,20,3.0,8,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.8.a,7,1.008069115
139,F,22,3.75,8,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.8.a,6,0.517725832
140,M,20,4.75,8,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.8.a,1,-0.793971527
141,F,19,6.5,8,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.8.a,7,0.960204268
142,M,22,4.0,8,SUB.d.simp.obj,sub,non,matrix,SUB.d.simp.obj.8.a,2,-0.913836993
1,F,21,3.5,1,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.1.a,2,-0.79398002
2,F,21,5.75,1,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.1.a,7,1.399404635
3,M,22,3.5,1,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.1.a,7,1.435654211
4,F,24,5.75,1,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.1.a,7,0.981887246
5,F,23,3.25,1,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.1.a,7,1.683938285
6,M,24,6.5,1,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.1.a,7,1.234618001
7,F,21,3.5,1,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.1.a,7,1.028835328
8,F,21,3.75,1,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.1.a,7,1.174475466
9,F,22,3.5,1,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.1.a,5,0.576905709
10,F,21,4.25,1,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.1.a,7,1.449578343
11,F,25,4.0,1,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.1.a,4,-0.278838901
12,F,22,3.5,1,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.1.a,5,0.178523422
13,M,19,1.75,1,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.1.a,7,0.667139983
14,F,18,3.5,1,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.1.a,7,1.002890969
15,F,20,4.75,1,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.1.a,7,0.851308568
16,M,21,3.25,1,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.1.a,7,1.584321759
17,F,21,3.5,1,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.1.a,7,1.126694722
18,F,21,4.25,1,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.1.a,7,1.181215889
19,M,20,3.75,1,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.1.a,3,-0.183174342
20,M,22,3.0,1,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.1.a,7,0.916249107
21,M,19,6.25,2,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.2.a,6,1.300243473
22,F,19,5.25,2,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.2.a,7,1.399507297
23,M,22,5.25,2,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.2.a,7,0.931290697
24,F,24,4.5,2,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.2.a,7,1.072590914
25,M,25,3.0,2,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.2.a,7,1.226869322
26,M,22,4.5,2,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.2.a,7,1.150833535
27,M,20,3.75,2,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.2.a,7,1.670279597
28,M,21,4.0,2,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.2.a,7,1.245814211
29,F,21,3.0,2,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.2.a,7,1.222900612
30,M,19,4.75,2,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.2.a,3,-0.497593962
31,M,21,5.0,2,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.2.a,4,0.096262981
32,M,19,4.0,2,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.2.a,7,1.416329295
33,M,19,5.0,2,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.2.a,7,1.414099051
34,F,18,3.5,2,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.2.a,7,1.056126015
35,F,21,4.75,2,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.2.a,7,1.105127
36,F,20,5.0,2,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.2.a,2,-0.781424489
37,F,20,4.5,2,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.2.a,1,-1.117203012
38,M,20,4.25,3,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.3.a,7,1.739679728
39,F,19,4.25,3,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.3.a,7,1.640250152
40,F,20,2.75,3,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.3.a,7,1.187122197
41,F,21,3.5,3,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.3.a,4,0.762865699
42,F,22,4.0,3,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.3.a,6,1.650413171
43,M,21,3.25,3,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.3.a,6,0.724665209
44,F,20,4.5,3,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.3.a,7,1.467082142
45,F,23,4.0,3,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.3.a,5,0.329355263
46,M,21,3.0,3,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.3.a,6,0.974044523
47,F,20,2.5,3,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.3.a,7,0.926750008
48,M,21,3.75,3,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.3.a,7,1.994477211
49,M,21,5.75,3,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.3.a,7,1.385074001
50,M,21,2.5,3,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.3.a,7,0.858271513
51,M,21,4.75,3,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.3.a,7,1.03502861
52,F,22,3.0,3,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.3.a,6,0.978021971
53,F,19,3.0,3,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.3.a,7,1.139328562
54,F,19,3.25,3,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.3.a,7,1.177366897
55,F,21,4.0,4,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.4.a,7,1.035571865
56,M,21,2.75,4,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.4.a,6,0.648434609
57,M,21,4.25,4,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.4.a,7,1.322566004
58,M,20,3.25,4,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.4.a,7,1.250004261
59,F,21,5.5,4,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.4.a,5,0.899916164
60,F,20,4.0,4,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.4.a,4,0.525804705
61,F,20,3.75,4,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.4.a,5,0.65813842
62,F,19,4.0,4,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.4.a,6,0.707715297
63,M,21,3.75,4,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.4.a,7,1.386416094
64,F,23,4.75,4,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.4.a,7,1.384309117
65,F,24,4.0,4,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.4.a,7,1.296268625
66,M,23,5.5,4,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.4.a,7,1.935051383
67,F,21,4.25,4,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.4.a,7,0.943853727
68,M,23,4.5,4,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.4.a,7,1.293715325
69,M,20,3.5,4,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.4.a,7,1.943573071
70,F,20,2.75,4,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.4.a,7,0.98346823
71,F,22,4.5,4,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.4.a,7,1.315612531
72,F,21,4.5,4,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.4.a,7,1.52052232
73,F,21,4.5,4,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.4.a,7,1.011498518
74,F,21,3.5,4,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.4.a,7,1.613341925
75,F,22,3.5,5,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.5.a,7,0.96965073
76,F,21,4.75,5,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.5.a,6,0.765098808
77,F,21,5.25,5,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.5.a,7,1.056755813
78,M,19,4.25,5,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.5.a,7,1.36958411
79,M,20,5.25,5,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.5.a,7,1.303033073
80,F,18,5.0,5,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.5.a,7,1.488320744
81,M,18,5.5,5,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.5.a,7,0.910233839
82,M,27,4.0,5,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.5.a,7,2.088478495
83,F,21,3.0,5,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.5.a,7,1.13156914
84,M,20,4.5,5,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.5.a,6,0.932702801
85,F,21,4.5,5,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.5.a,6,0.575396408
86,F,21,4.5,5,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.5.a,7,0.961786541
87,F,21,4.75,5,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.5.a,7,0.949122402
88,F,20,6.0,5,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.5.a,6,0.78298494
89,F,22,3.5,5,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.5.a,7,0.852280482
90,M,20,4.25,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,6,0.394498592
91,M,20,5.25,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,2,-0.889858318
92,M,22,2.75,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,5,0.461480606
93,M,25,4.75,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,5,0.668020297
94,F,22,6.0,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,3,-0.461787072
95,M,21,6.0,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,3,-0.410834459
96,F,18,4.75,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,4,-1.489521452
97,M,19,3.75,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,7,1.006125889
98,M,21,4.75,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,3,-0.543210215
99,M,22,3.5,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,4,-0.018441977
100,F,21,3.0,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,2,-1.269939014
101,F,21,4.75,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,6,0.369952229
102,M,24,4.0,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,3,-0.131354628
103,M,22,3.75,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,3,-0.719478019
104,F,23,4.25,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,2,-1.185001258
105,F,21,4.5,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,1,-1.430788673
106,M,25,4.75,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,1,-1.379221907
107,M,21,5.0,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,6,0.788997184
108,F,21,4.75,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,5,0.515597165
109,F,23,5.5,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,2,-0.77623967
110,F,25,6.0,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,2,-0.787597469
111,M,21,4.0,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,7,1.141680216
112,F,21,4.5,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,6,0.591885096
113,M,19,3.75,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,5,0.357119149
114,F,19,4.25,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,7,1.404945426
115,M,20,4.25,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,6,0.394498592
116,M,20,5.25,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,2,-0.889858318
117,M,21,3.25,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,6,0.472083788
118,M,21,3.5,6,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.6.a,7,0.678929123
119,F,21,5.25,7,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.7.a,7,1.285767348
120,M,22,4.75,7,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.7.a,4,0.673649813
121,F,22,5.0,7,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.7.a,2,-1.036804343
122,F,21,6.25,7,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.7.a,7,1.23091491
123,F,21,6.25,7,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.7.a,3,-0.137388144
124,F,24,5.25,7,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.7.a,7,1.009532076
125,M,22,2.75,7,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.7.a,7,1.153480927
126,M,21,3.75,7,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.7.a,7,1.441096251
127,F,22,2.25,7,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.7.a,6,0.633619225
128,M,19,3.75,7,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.7.a,5,0.94071059
129,M,21,2.5,7,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.7.a,4,-0.115671592
130,M,21,3.75,7,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.7.a,1,-1.48983905
131,F,21,1.75,7,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.7.a,6,0.624518607
132,M,25,2.75,7,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.7.a,4,0.03721505
133,M,24,4.5,8,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.8.a,7,1.141063377
134,F,21,3.75,8,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.8.a,7,1.537616014
135,F,20,4.0,8,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.8.a,5,0.560359004
136,M,20,3.75,8,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.8.a,6,0.744775872
137,M,25,3.0,8,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.8.a,6,1.048540958
138,M,20,3.0,8,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.8.a,7,1.008069115
139,F,22,3.75,8,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.8.a,7,0.961490831
140,M,20,4.75,8,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.8.a,4,0.61753341
141,F,19,6.5,8,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.8.a,1,-1.167017495
142,M,22,4.0,8,SUB.d.simp.sub,sub,non,embedded,SUB.d.simp.sub.8.a,7,1.174933277
1,F,21,3.5,1,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.1.a,7,0.986909744
2,F,21,5.75,1,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.1.a,3,-0.699702318
3,M,22,3.5,1,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.1.a,1,-1.284532715
4,F,24,5.75,1,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.1.a,1,-1.227359058
5,F,23,3.25,1,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.1.a,5,0.144337567
6,M,24,6.5,1,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.1.a,4,-0.491449884
7,F,21,3.5,1,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.1.a,2,-1.081596114
8,F,21,3.75,1,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.1.a,2,-1.214288194
9,F,22,3.5,1,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.1.a,1,-1.028397133
10,F,21,4.25,1,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.1.a,1,-1.035413102
11,F,25,4.0,1,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.1.a,4,-0.278838901
12,F,22,3.5,1,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.1.a,5,0.178523422
13,M,19,1.75,1,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.1.a,1,-1.467707964
14,F,18,3.5,1,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.1.a,3,-0.701136164
15,F,20,4.75,1,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.1.a,5,-0.196455823
16,M,21,3.25,1,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.1.a,4,-0.399524617
17,F,21,3.5,1,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.1.a,1,-1.207751896
18,F,21,4.25,1,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.1.a,4,-0.04248978
19,M,20,3.75,1,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.1.a,2,-0.645930576
20,M,22,3.0,1,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.1.a,1,-1.952008967
21,M,19,6.25,2,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.2.a,1,-1.100206015
22,F,19,5.25,2,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.2.a,2,-0.949316139
23,M,22,5.25,2,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.2.a,2,-1.197373753
24,F,24,4.5,2,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.2.a,2,-1.037423999
25,M,25,3.0,2,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.2.a,1,-1.371206889
26,M,22,4.5,2,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.2.a,2,-0.990252111
27,M,20,3.75,2,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.2.a,4,-0.072620852
28,M,21,4.0,2,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.2.a,3,-0.989665495
29,F,21,3.0,2,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.2.a,1,-1.079029952
30,M,19,4.75,2,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.2.a,2,-1.110017299
31,M,21,5.0,2,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.2.a,3,-0.673840867
32,M,19,4.0,2,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.2.a,3,-0.540039228
33,M,19,5.0,2,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.2.a,1,-1.319193074
34,F,18,3.5,2,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.2.a,1,-1.338868412
35,F,21,4.75,2,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.2.a,1,-1.270071329
36,F,20,5.0,2,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.2.a,2,-0.781424489
37,F,20,4.5,2,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.2.a,1,-1.117203012
38,M,20,4.25,3,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.3.a,1,-1.260486509
39,F,19,4.25,3,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.3.a,2,-0.702964351
40,F,20,2.75,3,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.3.a,2,-0.939066813
41,F,21,3.5,3,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.3.a,1,-1.131145692
42,F,22,4.0,3,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.3.a,1,-0.938470235
43,M,21,3.25,3,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.3.a,1,-1.086997813
44,F,20,4.5,3,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.3.a,1,-1.349715571
45,F,23,4.0,3,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.3.a,2,-1.251549999
46,M,21,3.0,3,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.3.a,4,-0.240348649
47,F,20,2.5,3,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.3.a,1,-1.664550986
48,M,21,3.75,3,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.3.a,2,-0.772427591
49,M,21,5.75,3,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.3.a,1,-1.274268081
50,M,21,2.5,3,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.3.a,1,-1.495844637
51,M,21,4.75,3,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.3.a,1,-1.189510492
52,F,22,3.0,3,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.3.a,1,-1.278951808
53,F,19,3.0,3,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.3.a,1,-1.273367216
54,F,19,3.25,3,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.3.a,1,-1.797033685
55,F,21,4.0,4,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.4.a,1,-1.206869466
56,M,21,2.75,4,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.4.a,1,-1.745785486
57,M,21,4.25,4,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.4.a,1,-0.99998893
58,M,20,3.25,4,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.4.a,1,-1.028484519
59,F,21,5.5,4,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.4.a,2,-0.761467524
60,F,20,4.0,4,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.4.a,1,-1.051609411
61,F,20,3.75,4,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.4.a,1,-1.285901221
62,F,19,4.0,4,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.4.a,1,-1.498150563
63,M,21,3.75,4,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.4.a,1,-1.004529026
64,F,23,4.75,4,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.4.a,1,-1.031939524
65,F,24,4.0,4,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.4.a,1,-1.127922051
66,M,23,5.5,4,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.4.a,4,0.39556299
67,F,21,4.25,4,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.4.a,5,0.019262321
68,M,23,4.5,4,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.4.a,1,-1.141513522
69,M,20,3.5,4,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.4.a,2,-0.91812961
70,F,20,2.75,4,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.4.a,4,-0.17734673
71,F,22,4.5,4,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.4.a,2,-1.058425119
72,F,21,4.5,4,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.4.a,4,-0.245245535
73,F,21,4.5,4,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.4.a,1,-1.264373147
74,F,21,3.5,4,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.4.a,3,-0.479642194
75,F,22,3.5,5,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.5.a,2,-1.268004801
76,F,21,4.75,5,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.5.a,5,0.182166383
77,F,21,5.25,5,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.5.a,1,-1.266493608
78,M,19,4.25,5,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.5.a,2,-0.764832685
79,M,20,5.25,5,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.5.a,3,-0.853711324
80,F,18,5.0,5,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.5.a,1,-1.350330741
81,M,18,5.5,5,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.5.a,1,-1.0757309
82,M,27,4.0,5,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.5.a,2,-0.468842111
83,F,21,3.0,5,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.5.a,1,-1.264694921
84,M,20,4.5,5,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.5.a,1,-1.474272169
85,F,21,4.5,5,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.5.a,2,-1.297080038
86,F,21,4.5,5,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.5.a,1,-1.626947326
87,F,21,4.75,5,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.5.a,3,-1.031654784
88,F,20,6.0,5,WH.d.isl.em,wh,island,embedded,WH.d.isl.em.5.a,1,-1.536970438
